sh000001	上证指数	szzs
sz002365	永安药业	yayy
sz002366	丹甫股份	dpgf
sz002367	康力电梯	kldt
sz002368	太极股份	tjgf
sz002369	卓翼科技	zykj
sz002370	亚太药业	ytyy
sz002371	七星电子	qxdz
sz002372	伟星新材	wxxc
sz002373	联信永益	lxyy
sz002374	丽鹏股份	lpgf
sz002375	亚厦股份	ysgf
sz002376	新北洋	xby
sz002377	国创高新	gcgx
sz002378	章源钨业	yywy
sz002379	鲁丰股份	lfgf
sz002380	科远股份	kygf
sz002381	双箭股份	sjgf
sz002382	蓝帆股份	lfgf
sz002383	合众思壮	hzsz
sz002384	东山精密	dsjm
sz002385	大北农	dbl
sz002386	天原集团	tyjt
sz002387	黑牛食品	hnsp
sz002388	新亚制程	xyzc
sz002389	南洋科技	nykj
sz002390	信邦制药	xbzy
sz002391	长青股份	cqgf
sz002392	北京利尔	bjle
sz002393	力生制药	lszy
sz002394	联发股份	lfgf
sz002395	双象股份	sxgf
sz002396	星网锐捷	xwrj
sz002397	梦洁家纺	mjjf
sz002398	建研集团	jyjt
sz002399	海普瑞	hpr
sz002400	省广股份	sggf
sz002401	交技发展	jjfz
sz002402	和而泰	het
sz002403	爱仕达	asd
sz002404	嘉欣丝绸	jxsc
sz002405	四维图新	swtx
sz002406	远东传动	ydcd
sz002407	多氟多	dfd
sz002408	齐翔腾达	qxtd
sz002409	雅克科技	ykkj
sz002410	广联达	gld
sz002411	九九久	jjj
sz002412	汉森制药	hszy
sz002413	常发股份	cfgf
sz002414	高德红外	gdhw
sz002415	海康威视	hkws
sz002416	爱施德	asd
sz002417	三元达	syd
sz002418	康盛股份	ksgf
sz002419	天虹商场	thsc
sz002420	毅昌股份	ycgf
sz002421	达实智能	dszn
sz002422	科伦药业	knyy
sz002423	中原特钢	zytg
sz002424	贵州百灵	gzbl
sz002425	凯撒股份	ksgf
sz002426	胜利精密	sljm
sz002427	尤夫股份	yfgf
sz002428	云南锗业	ynzy
sz002429	兆驰股份	zcgf
sz002430	杭氧股份	hygf
sz002431	棕榈园林	zlyl
sz002432	九安医疗	jayl
sz002433	太安堂	tat
sz002434	万里扬	wly
sz002435	长江润发	cjrf
sz002436	兴森科技	xskj
sz002437	誉衡药业	yhyy
sz002438	江苏神通	jsst
sz002439	启明星辰	qmxc
sz002440	闰土股份	rtgf
sz002441	众业达	zyd
sz002442	龙星化工	lxhg
sz002443	金洲管道	jzgd
sz002444	巨星科技	jxkj
sz002445	中南重工	znzg
sz002446	盛路通信	sltx
sz002447	壹桥苗业	yqmy
sz002448	中原内配	zynp
sz002449	国星光电	gxgd
sz002450	康得新	kdx
sz002451	摩恩电气	medq
sz002452	长高集团	cgjt
sz002453	天马精化	tmjh
sz002454	松芝股份	szgf
sz002455	百川股份	bcgf
sz002456	欧菲光	ofg
sz002457	青龙管业	qlgy
sz002458	益生股份	ysgf
sz002459	天业通联	tytl
sz002460	赣锋锂业	gfly
sz002461	珠江啤酒	zjpj
sz002462	嘉事堂	jst
sz002463	沪电股份	hdgf
sz002464	金利科技	jlkj
sz002465	海格通信	hgtx
sz002466	天齐锂业	tqly
sz002467	二六三	els
sz002468	艾迪西	adx
sz002469	三维工程	swgc
sz002470	金正大	jzd
sz002471	中超电缆	zcdl
sz002472	双环传动	shcd
sz002473	圣莱达	sld
sz002474	榕基软件	rjrj
sz002475	立讯精密	lxjm
sz002476	宝莫股份	bmgf
sz002477	雏鹰农牧	cylm
sz002478	常宝股份	cbgf
sz002479	富春环保	fchb
sz002480	新筑股份	xzgf
sz002481	双塔食品	stsp
sz002482	广田股份	gtgf
sz002483	润邦股份	rbgf
sz002484	江海股份	jhgf
sz002485	希努尔	xle
sz002486	嘉麟杰	jlj
sz002487	大金重工	djzg
sz002488	金固股份	jggf
sz002489	浙江永强	zjyq
sz002490	山东墨龙	sdml
sz002491	通鼎光电	tdgd
sz002492	恒基达鑫	hjdx
sz002493	荣盛石化	rssh
sz002494	华斯股份	hsgf
sz002495	佳隆股份	jlgf
sz002496	辉丰股份	hfgf
sz002497	雅化集团	yhjt
sz002498	汉缆股份	hlgf
sz002499	科林环保	klhb
sz002500	山西证券	sxzq
sz002501	利源铝业	lyly
sz002502	骅威股份	hwgf
sz002503	搜于特	syt
sz002504	东光微电	dgwd
sz002505	大康牧业	dkmy
sz002506	超日太阳	crty
sz002507	涪陵榨菜	flzc
sz002508	老板电器	lbdq
sz002509	天广消防	tgxf
sz002510	天汽模	tqm
sz002511	中顺洁柔	zsjr
sz002512	达华智能	dhzn
sz002513	蓝丰生化	lfsh
sz002514	宝馨科技	bxkj
sz002515	金字火腿	jzht
sz002516	江苏旷达	jskd
sz002517	泰亚股份	tygf
sz002518	科士达	ksd
sz002519	银河电子	yhdz
sz002520	日发数码	rfsm
sz002521	齐峰股份	qfgf
sz002522	浙江众成	zjzc
sz002523	天桥起重	tqqz
sz002524	光正钢构	gzgg
sz002525	胜景山河	sjsh
sz002526	山东矿机	sdkj
sz002527	新时达	xsd
sz002528	英飞拓	yft
sz002529	海源机械	hyjx
sz002530	丰东股份	fdgf
sz002531	天顺风能	tsfn
sz002532	新界泵业	xjby
sz002534	杭锅股份	hggf
sz002535	林州重机	lzzj
sz002536	西泵股份	xbgf
sz002537	海立美达	hlmd
sz002538	司尔特	set
sz002539	新都化工	xdhg
sz002540	亚太科技	ytkj
sz002541	鸿路钢构	hlgg
sz002542	中化岩土	zhyt
sz002543	万和电气	whdq
sz002544	杰赛科技	jskj
sz002545	东方铁塔	dftt
sz002546	新联电子	xldz
sz002547	春兴精工	cxjg
sz002548	金新农	jxl
sz002549	凯美特气	kmtq
sz002550	千红制药	qhzy
sz002551	尚荣医疗	sryl
sz002552	宝鼎重工	bdzg
sz002553	南方轴承	nfzc
sz002554	惠博普	hbp
sz002555	顺荣股份	srgf
sz002556	辉隆股份	hlgf
sz002557	洽洽食品	qqsp
sz002558	世纪游轮	sjyl
sz002559	亚威股份	ywgf
sz002560	通达股份	tdgf
sz002561	徐家汇	xjh
sz002562	兄弟科技	xdkj
sz002563	森马服饰	smfs
sz002564	张化机	zhj
sz002565	上海绿新	shlx
sz002566	益盛药业	ysyy
sz002567	唐人神	trs
sz002568	百润股份	brgf
sz002569	步森股份	bsgf
sz002570	贝因美	bym
sz002571	德力股份	dlgf
sz002572	宁基股份	ljgf
sz300001	特锐德	trd
sz300002	神州泰岳	szty
sz300003	乐普医疗	lpyl
sz300004	南风股份	nfgf
sz300005	探路者	tlz
sz300006	莱美药业	lmyy
sz300007	汉威电子	hwdz
sz300008	上海佳豪	shjh
sz300009	安科生物	aksw
sz300010	立思辰	lsc
sz300011	鼎汉技术	dhjs
sz300012	华测检测	hcjc
sz300013	新宁物流	xnwl
sz300014	亿纬锂能	ywln
sz300015	爱尔眼科	aeyk
sz300016	北陆药业	blyy
sz300017	网宿科技	wskj
sz300018	中元华电	zyhd
sz300019	硅宝科技	gbkj
sz300020	银江股份	yjgf
sz300021	大禹节水	dyjs
sz300022	吉峰农机	jfnj
sz300023	宝德股份	bdgf
sz300024	机器人	jqr
sz300025	华星创业	hxcy
sz300026	红日药业	hryy
sz300027	华谊兄弟	hyxd
sz300028	金亚科技	jykj
sz300029	天龙光电	tlgd
sz300030	阳普医疗	ypyl
sz300031	宝通带业	btdy
sz300032	金龙机电	jljd
sz300033	同花顺	ths
sz300034	钢研高纳	gygn
sz300035	中科电气	zkdq
sz300036	超图软件	ctrj
sz300037	新宙邦	xzb
sz300038	梅泰诺	mtn
sz300039	上海凯宝	shkb
sz300040	九洲电气	jzdq
sz300041	回天胶业	htjy
sz300042	朗科科技	lkkj
sz300043	星辉车模	xhcm
sz300044	赛为智能	swzn
sz300045	华力创通	hlct
sz300046	台基股份	tjgf
sz300047	天源迪科	tydk
sz300048	合康变频	hkbp
sz300049	福瑞股份	frgf
sz300050	世纪鼎利	sjdl
sz300051	三五互联	swhl
sz300052	中青宝	zqb
sz300053	欧比特	obt
sz300054	鼎龙股份	dlgf
sz300055	万邦达	wbd
sz300056	三维丝	sws
sz300057	万顺股份	wsgf
sz300058	蓝色光标	lsgb
sz300059	东方财富	dfcf
sz300061	康耐特	knt
sz300062	中能电气	zndq
sz300063	天龙集团	tljt
sz300064	豫金刚石	yjgs
sz300065	海兰信	hlx
sz300066	三川股份	scgf
sz300067	安诺其	anq
sz300068	南都电源	nddy
sz300069	金利华电	jlhd
sz300070	碧水源	bsy
sz300071	华谊嘉信	hyjx
sz300072	三聚环保	sjhb
sz300073	当升科技	dskj
sz300074	华平股份	hpgf
sz300075	数字政通	szzt
sz300076	宁波GQY	lbgqy
sz300077	国民技术	gmjs
sz300078	中瑞思创	zrsc
sz300079	数码视讯	smsx
sz300080	新大新材	xdxc
sz300081	恒信移动	hxyd
sz300082	奥克股份	akgf
sz300083	劲胜股份	jsgf
sz300084	海默科技	hmkj
sz300085	银之杰	yzj
sz300086	康芝药业	kzyy
sz300087	荃银高科	qygk
sz300088	长信科技	cxkj
sz300089	长城集团	ccjt
sz300090	盛运股份	sygf
sz300091	金通灵	jtl
sz300092	科新机电	kxjd
sz300093	金刚玻璃	jgbl
sz300094	国联水产	glsc
sz300095	华伍股份	hwgf
sz300096	易联众	ylz
sz300097	智云股份	zygf
sz300098	高新兴	gxx
sz300099	尤洛卡	ylk
sz300100	双林股份	slgf
sz300101	国腾电子	gtdz
sz300102	乾照光电	qzgd
sz300103	达刚路机	dglj
sz300104	乐视网	lsw
sz300105	龙源技术	lyjs
sz300106	西部牧业	xbmy
sz300107	建新股份	jxgf
sz300108	双龙股份	slgf
sz300109	新开源	xky
sz300110	华仁药业	hryy
sz300111	向日葵	xrq
sz300112	万讯自控	wxzk
sz300113	顺网科技	swkj
sz300114	中航电测	zhdc
sz300115	长盈精密	cyjm
sz300116	坚瑞消防	jrxf
sz300117	嘉寓股份	jygf
sz300118	东方日升	dfrs
sz300119	瑞普生物	rpsw
sz300120	经纬电材	jwdc
sz300121	阳谷华泰	yght
sz300122	智飞生物	zfsw
sz300123	太阳鸟	tyn
sz300124	汇川技术	hcjs
sz300125	易世达	ysd
sz300126	锐奇股份	rqgf
sz300127	银河磁体	yhct
sz300128	锦富新材	jfxc
sz300129	泰胜风能	tsfn
sz300130	新国都	xgd
sz300131	英唐智控	ytzk
sz300132	青松股份	qsgf
sz300133	华策影视	hcys
sz300134	大富科技	dfkj
sz300135	宝利沥青	bllq
sz300136	信维通信	xwtx
sz300137	先河环保	xhhb
sz300138	晨光生物	cgsw
sz300139	福星晓程	fxxc
sz300140	启源装备	qyzb
sz300141	和顺电气	hsdq
sz300142	沃森生物	assw
sz300143	星河生物	xhsw
sz300144	宋城股份	scgf
sz300145	南方泵业	nfby
sz300146	汤臣倍健	tcbj
sz300147	香雪制药	xxzy
sz300148	天舟文化	tzwh
sz300149	量子高科	lzgk
sz300150	世纪瑞尔	sjre
sz300151	昌红科技	chkj
sz300152	燃控科技	rkkj
sz300153	科泰电源	ktdy
sz300154	瑞凌股份	rlgf
sz300155	安居宝	ajb
sz300156	天立环保	tlhb
sz300157	恒泰艾普	htap
sz300158	振东制药	zdzy
sz300159	新研股份	xygf
sz300160	秀强股份	xqgf
sz300161	华中数控	hzsk
sz300162	雷曼光电	lmgd
sz300163	先锋新材	xfxc
sz300164	通源石油	cysy
sz300165	天瑞仪器	tryq
sz300166	东方国信	dfgx
sz300167	迪威视讯	dwsx
sz300168	万达信息	wdxx
sz300169	天晟新材	tcxc
sz300170	汉得信息	hdxx
sz300171	东富龙	dfl
sz300172	中电环保	zdhb
sz300173	松德股份	sdgf
sz300174	元力股份	ylgf
sz300175	朗源股份	lygf
sz300176	鸿特精密	htjm
sz300177	中海达	zhd
sz300178	腾邦国际	tbgj
sz300179	四方达	sfd
sz300180	华峰超纤	hfcq
sz300181	佐力药业	zlyy
sz300182	捷成股份	jcgf
sz300183	东软载波	drzb
sz300184	力源信息	lyxx
sz300185	通裕重工	tszg
sz300186	大华农	dhn
sz300187	永清环保	yqhb
sz300188	美亚柏科	mybk
sz300189	神农大丰	sldf
sz300190	维尔利	wel
sz300191	潜能恒信	jnhx
sz300192	科斯伍德	kswd
sz300193	佳士科技	jskj
sz300194	福安药业	fayy
sz300195	长荣股份	crgf
sz300196	长海股份	chgf
sz300197	铁汉生态	thst
sz300198	纳川股份	ncgf
sz300199	翰宇药业	hyyy
sz300200	高盟新材	gmxc
sz300201	海伦哲	hlz
sz300202	聚龙股份	jlgf
sz300203	聚光科技	jgkj
sz300204	舒泰神	sts
sz300205	天喻信息	tyxx
sz300206	理邦仪器	lbyq
sz300207	欣旺达	xwd
sz300208	恒顺电气	hsdq
sz300209	天泽信息	tzxx
sz300210	森远股份	sygf
sz300211	亿通科技	ytkj
sz300212	易华录	yhl
sz300213	佳讯飞鸿	jxfh
sz300214	日科化学	rkhx
sz300215	电科院	dky
sz300216	千山药机	qsyj
sz300217	东方电热	dfdr
sz300218	安利股份	algf
sz300219	鸿利光电	hlgd
sz300220	金运激光	jyjg
sz300221	银禧科技	yxkj
sz300222	科大智能	kdzn
sz300223	北京君正	bjjz
sz300224	正海磁材	zhcc
sz300225	金力泰	jlt
sz300226	上海钢联	shgl
sz300227	光韵达	gyd
sz300228	富瑞特装	frtz
sz300229	拓尔思	tes
sz300230	永利带业	yldy
sz300231	银信科技	yxkj
sz300232	洲明科技	zmkj
sz300233	金城医药	jcyy
sz300234	开尔新材	kexc
sz300235	方直科技	fzkj
sz300236	上海新阳	shxy
sz300237	美晨科技	mckj
sz300238	冠昊生物	ghsw
sz300239	东宝生物	dbsw
sz300240	飞力达	fld
sz300241	瑞丰光电	rfgd
sz300242	明家科技	mjkj
sz300243	瑞丰高材	rfgc
sz300244	迪安诊断	dazd
sz300245	天玑科技	tjkj
sz300246	宝莱特	blt
sz300247	桑乐金	slj
sz300248	新开普	xkp
sz300249	依米康	ymk
sz300250	初灵信息	clxx
sz300251	光线传媒	gxcm
sz300252	金信诺	jxl
sz300253	卫宁软件	wnrj
sz300254	仟源制药	xyzy
sz300255	常山药业	csyy
sz300256	星星科技	xxkj
sz300257	开山股份	ksgf




sz399001	深证成指	szcz
sz399002	成份Ａ股	cfag
sz399003	成份Ｂ股	cfbg
sz399004	深证100	sz100
sz399005	中小板P	zxbzs
sz399006	创业板P	cybzs
sz399007	深证300价格	sz300jg
sz399008	中小板300P	zxb300p

sz399100	深证新指	szxz
sz399101	中小板综指	zxbzz
sz399102	创业板综指	cybzz
sz399106	深证综指	szzhzs
sz399107	深证Ａ股	szagzs
sz399108	深证Ｂ股	szbgzs
sz399110	农林牧渔	nlmyzs

sz399120	采掘业	tjyzs
sz399130	制造业	zzyzs
sz399131	食品饮料	spylzs
sz399132	纺织服装	fzzs
sz399133	木材家具	mcjjzs	
sz399134	造纸印刷	zzyszs
sz399135	石化塑胶	shsjzs
sz399136	电子指数	dzzs
sz399137	金属非金属	jsfjszs
sz399138	机械设备	jxzs	
sz399139	医药生物	yyzs
sz399140	水电煤气	sdmqzs
sz399150	建筑业	jzyzs
sz399160	运输仓储	yscczs
sz399170	信息技术	xxjszs
sz399180	批发零售	pflszs
sz399190	金融保险	jrbxzs
sz399200	房地产业	fdcyzs
sz399210	社会服务	shfwzs
sz399220	传播文化	cbwhzs
sz399230	综合类	zhl
sz399305	深市基金	ssjjzs
sz399323	深证红利	szhlzs
sz399324	深证红利P	szhlp
sz399325	深证成长40	szcz40
sz399326	深证成长40P	szcz40p
sz399327	深证治理	szzlzs
sz399328	深证治理P	szzlp
sz399330	深证100P	sz100zsp
sz399331	深证创新	szcxzs
sz399332	深证创新P	szcxp
sz399333	中小板R	zxbzsr
sz399334	深证央企	szyqzs
sz399335	深证央企P	szyqp
sz399336	深证民营	szmyzs
sz399337	深证民营P	szmyp
sz399338	深证科技	szkjzs
sz399339	深证科技P	szkjp
sz399340	深证社会责任	szshzr
sz399341	深证责任P	szzrp
sz399344	深证300	sz300zs
sz399345	深证300成长	sz300cz
sz399346	深证300成长P	sz300czp
sz399347	深证300价值	sz300jz
sz399348	深证300价值P	sz300jzp
sz399481	巨潮企债指数	jcqzzs
sz399601	中小板300R	zxb300r
sz399602	中小300成长P	zx300czp
sz399603	中小300成长R	zx300czr
sz399604	中小300价值P	zx300jzp
sz399605	中小300价值R	zx300jzr
sz399606	创业板R	cybr
sz399607	深证科技100R	zzkj100r
sz399608	深证科技100P	szkj100p
sz399609	TMT50R	tmt50r
sz399610	TMT50P	tmt50p
sz399613	深证能源	szny
sz399614	深证材料	szcl
sz399615	深证工业	szgy
sz399616	深证可选	szkx
sz399617	深证消费	szxf
sz399618	深证医药卫生	szyy
sz399619	深证金融地产	szjr
sz399620	深证信息技术	szxx
sz399621	深证电信	szdx
sz399622	深证公用事业	szgy
sz399624	中创400	zc400
sz399625	中创500	zc500
sz399626	中创500成长	zc500cz
sz399627	中创500价值	zc500jz
sz399701	深证F60	f60
sz399702	深证F120	f120
sz399703	深证F200	f200
sz399944	内地资源	ndzy
sz399947	内地银行	ndyh

